national_inv,lead_time,sales_1_month,pieces_past_due,perf_6_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
6,8.0,1,0,0.95,0,No,No,No,Yes,No
13,8.0,0,0,0.34,0,No,No,No,Yes,No
50,8.0,0,0,0.99,0,No,No,No,Yes,No
0,8.0,0,0,-99.0,0,No,No,No,Yes,No
117,4.0,37,0,0.73,0,Yes,No,No,Yes,No
1,12.0,0,0,0.73,0,Yes,No,No,Yes,No
28,8.0,0,0,0.98,0,No,No,No,Yes,No
4,12.0,0,0,0.73,0,Yes,No,No,Yes,No
4838,,1,0,-99.0,0,Yes,No,No,No,No
10,8.0,4,0,1.0,0,No,No,No,Yes,No
13,12.0,0,0,0.58,0,Yes,No,No,Yes,No
63,2.0,1,0,0.99,0,No,No,No,Yes,No
1,8.0,7,0,0.98,0,No,No,No,Yes,No
6,2.0,4,0,0.91,0,No,No,No,Yes,No
14,8.0,0,0,0.78,0,No,No,No,Yes,No
1,8.0,247,0,0.97,0,No,No,No,Yes,No
12,12.0,0,0,0.57,0,No,No,No,Yes,No
1,12.0,0,0,0.78,0,No,No,No,Yes,No
13003,26.0,0,797,0.69,0,No,No,No,Yes,No
9,8.0,0,0,0.53,0,No,No,Yes,Yes,No
6,,1,0,-99.0,0,Yes,No,No,Yes,No
10,8.0,0,0,0.85,0,No,No,No,Yes,No
29,2.0,11,0,0.85,0,No,No,No,Yes,No
316,8.0,99,0,0.4,0,No,No,No,Yes,No
0,8.0,6,0,0.98,0,No,No,No,Yes,No
78,,0,0,-99.0,0,No,No,No,Yes,No
925,8.0,23,0,-99.0,0,No,No,No,Yes,No
13,2.0,2,0,0.86,0,Yes,No,Yes,Yes,No
5,8.0,0,0,0.73,0,No,No,No,Yes,No
91,9.0,12,0,0.91,0,No,No,No,Yes,No
36,2.0,0,0,0.99,0,No,No,No,Yes,No
548,8.0,11,0,0.0,0,No,No,No,Yes,No
5,3.0,10,0,0.41,0,No,No,No,Yes,No
32,8.0,0,0,0.35,0,No,No,No,Yes,No
0,4.0,0,0,0.24,0,Yes,No,No,Yes,No
3600,2.0,191,0,0.82,0,No,No,No,Yes,No
115,8.0,4,0,0.99,0,No,No,No,Yes,No
0,2.0,0,0,0.95,0,No,No,No,Yes,No
56,8.0,1,0,0.95,0,No,No,No,Yes,No
1,12.0,0,0,0.57,0,No,No,No,Yes,No
33,8.0,299,0,0.65,9,No,No,Yes,Yes,No
90,8.0,43,0,0.28,0,No,No,No,Yes,No
249,8.0,0,0,0.89,0,No,No,No,Yes,No
253,12.0,0,0,0.93,0,No,No,No,Yes,No
1298,8.0,0,0,1.0,0,Yes,No,Yes,Yes,No
10,2.0,0,0,0.78,0,Yes,No,Yes,Yes,No
40,8.0,0,0,-99.0,0,No,No,No,Yes,No
19,8.0,12,0,0.99,0,No,No,No,Yes,No
8,2.0,0,0,0.0,0,Yes,No,No,Yes,No
60,4.0,5,0,0.73,0,Yes,No,No,Yes,No
3,9.0,0,0,0.43,0,No,No,No,Yes,No
7,8.0,0,0,0.99,0,No,No,No,Yes,No
18,4.0,0,0,0.73,0,Yes,No,No,Yes,No
89,2.0,1,0,0.58,0,Yes,No,Yes,Yes,No
16,8.0,0,0,0.57,0,No,No,No,Yes,No
8,,2,0,-99.0,0,No,No,No,No,No
210,8.0,0,0,0.93,0,No,No,No,Yes,No
169,8.0,10,0,0.77,0,No,No,No,Yes,No
77,4.0,9,0,0.73,0,No,No,No,Yes,No
-28,2.0,149,0,1.0,0,No,No,No,Yes,No
141,2.0,41,0,0.96,0,No,No,No,Yes,No
0,5.0,0,0,-99.0,0,Yes,No,No,Yes,No
3,8.0,0,0,0.62,0,No,No,No,Yes,No
4780,52.0,0,0,0.68,0,Yes,No,No,No,No
0,8.0,0,0,0.84,0,No,No,Yes,Yes,No
2,2.0,1,0,0.78,0,Yes,No,Yes,Yes,No
8,8.0,0,0,1.0,0,No,No,No,Yes,No
69,8.0,0,0,0.0,0,No,No,No,Yes,No
2,8.0,0,0,1.0,0,No,No,No,Yes,No
204,8.0,0,0,1.0,0,No,No,Yes,Yes,No
48,2.0,0,0,0.81,0,Yes,No,No,Yes,No
0,2.0,0,0,0.95,0,Yes,No,No,Yes,No
64,2.0,42,0,0.82,0,No,No,No,Yes,No
0,8.0,0,0,0.98,0,No,No,No,Yes,No
14,2.0,0,0,0.83,0,No,No,No,Yes,No
11,3.0,0,0,0.84,0,No,No,No,Yes,No
127,2.0,32,0,0.7,0,No,No,No,Yes,No
128,8.0,20,0,0.93,0,No,No,No,Yes,No
4,8.0,0,0,0.83,0,No,No,Yes,Yes,No
1130,8.0,88,0,1.0,0,No,No,No,Yes,No
12,12.0,1,0,0.72,0,No,No,No,Yes,No
15,8.0,0,0,0.98,0,No,No,No,Yes,No
286,8.0,9,0,0.99,0,No,No,No,Yes,No
2,8.0,0,0,1.0,0,No,No,No,Yes,No
41,,0,0,-99.0,0,Yes,No,No,Yes,No
12,8.0,0,0,0.87,0,Yes,No,No,Yes,No
87,9.0,0,0,0.86,0,Yes,No,No,No,No
2,8.0,0,0,0.95,0,No,No,No,Yes,No
0,8.0,0,0,0.98,0,No,No,Yes,Yes,No
1,12.0,6,0,0.86,0,No,No,No,Yes,No
14,2.0,3,0,0.96,0,No,No,No,Yes,No
28,52.0,4,0,0.66,0,Yes,No,No,No,No
381,,20,0,-99.0,0,Yes,No,No,Yes,No
176,52.0,5,0,0.86,0,Yes,No,Yes,Yes,No
3,2.0,0,0,0.99,0,No,No,No,Yes,No
0,4.0,2,0,0.79,0,No,No,No,Yes,No
6,14.0,0,0,0.89,0,No,No,No,Yes,No
0,2.0,0,0,0.99,0,Yes,No,No,Yes,No
1,8.0,2,0,0.05,0,No,No,No,Yes,No
9,9.0,0,0,0.98,0,No,No,No,Yes,No
24,8.0,26,0,0.81,0,No,No,No,Yes,No
21,8.0,5,0,0.65,0,No,No,No,Yes,No
19,2.0,3,0,0.97,0,No,No,Yes,Yes,No
340,8.0,54,0,0.79,0,No,No,No,Yes,No
7,8.0,0,0,0.8,0,No,No,No,Yes,No
62,9.0,0,0,0.99,0,No,No,No,Yes,No
110,2.0,0,0,0.75,0,No,No,No,Yes,No
27,2.0,0,0,0.79,0,Yes,No,No,Yes,No
2,2.0,0,0,0.08,0,Yes,No,No,Yes,No
1224,8.0,0,0,0.5,0,No,No,No,Yes,No
8,12.0,1,0,0.78,0,No,No,Yes,Yes,No
99,,0,0,-99.0,0,No,No,No,No,No
126,2.0,35,0,0.98,0,No,No,No,Yes,No
300,,2,0,-99.0,0,Yes,No,No,Yes,No
164,2.0,112,0,1.0,0,No,No,No,Yes,No
0,2.0,0,0,0.03,0,Yes,No,Yes,Yes,No
6,8.0,0,0,1.0,0,No,No,No,Yes,No
21,8.0,0,0,1.0,0,No,No,No,Yes,No
75,8.0,83,0,0.97,0,No,No,Yes,Yes,No
5,4.0,0,0,0.22,0,Yes,No,No,Yes,No
50,2.0,0,0,1.0,0,No,No,No,Yes,No
10,2.0,0,0,0.15,0,No,No,No,Yes,No
133,2.0,7,0,0.93,0,No,No,No,Yes,No
3,2.0,10,0,0.91,0,No,No,No,Yes,No
30,2.0,2,0,0.87,0,Yes,No,No,Yes,No
49,8.0,0,0,0.98,0,No,No,No,Yes,No
3,8.0,0,0,0.8,0,No,No,Yes,Yes,No
3,12.0,0,0,0.63,0,No,No,No,Yes,No
70,2.0,0,0,1.0,0,No,No,No,Yes,No
124,0.0,20,0,0.0,0,No,No,No,No,No
1301,8.0,131,0,0.96,0,No,No,No,Yes,No
25,8.0,0,0,0.53,0,No,No,Yes,Yes,No
2,12.0,0,0,0.63,0,No,No,No,Yes,No
1,,2,0,-99.0,0,No,No,No,No,No
16,2.0,0,0,0.78,0,Yes,No,No,Yes,No
20,4.0,0,0,0.73,0,No,No,No,Yes,No
124,2.0,77,0,0.82,1,No,No,No,Yes,No
114,2.0,3,0,0.74,0,No,No,No,Yes,No
45,8.0,0,0,0.99,0,No,No,No,Yes,No
109,12.0,0,0,0.63,0,No,No,Yes,Yes,No
8,,0,0,-99.0,0,Yes,No,No,Yes,No
9,,1,0,-99.0,0,Yes,No,No,Yes,No
129,8.0,5,0,0.93,0,No,No,No,Yes,No
1068,2.0,458,0,0.99,0,No,No,No,Yes,No
55,4.0,16,0,1.0,0,No,No,No,Yes,No
22,4.0,0,0,0.73,0,No,No,No,Yes,No
12,8.0,0,0,0.98,0,No,No,No,Yes,No
55,8.0,0,0,0.42,0,No,No,Yes,Yes,No
40,2.0,3,0,1.0,0,No,No,No,Yes,No
38,8.0,9,0,0.93,0,No,No,No,Yes,No
66,4.0,7,0,0.73,0,No,No,No,Yes,No
106,8.0,17,0,0.02,0,No,No,Yes,Yes,No
237,2.0,2,0,0.92,0,No,No,No,Yes,No
377,2.0,284,0,0.84,0,No,No,Yes,Yes,No
170,12.0,0,0,0.0,0,No,No,No,Yes,No
6,2.0,0,0,1.0,0,Yes,No,No,Yes,No
4,0.0,0,0,0.0,0,Yes,No,No,No,No
730,2.0,166,0,0.94,0,Yes,No,No,Yes,No
4,8.0,0,0,0.51,0,Yes,No,No,Yes,No
9,2.0,0,0,0.86,0,Yes,No,No,Yes,No
448,8.0,46,0,0.97,0,No,No,No,Yes,No
1,8.0,1,0,0.99,0,No,No,No,Yes,No
9,8.0,0,0,0.99,0,No,No,No,Yes,No
2,8.0,0,0,0.99,0,No,No,No,Yes,No
17,4.0,5,0,0.98,0,No,No,No,Yes,No
10,12.0,0,0,0.48,0,Yes,No,No,Yes,No
73,,0,0,-99.0,0,Yes,No,No,No,No
99,6.0,0,0,0.95,0,No,No,No,Yes,No
60,2.0,0,0,0.83,0,Yes,No,No,Yes,No
0,4.0,0,0,0.73,0,No,No,No,Yes,No
2,8.0,0,0,1.0,0,No,No,No,Yes,No
3,8.0,3,0,0.84,0,No,No,No,Yes,No
96,2.0,40,0,0.9,0,No,No,No,Yes,No
1,9.0,0,0,0.99,0,No,No,No,Yes,No
172,12.0,167,0,0.98,1,No,No,No,Yes,No
123,15.0,10,0,1.0,0,No,No,No,Yes,No
3,2.0,0,0,0.8,0,Yes,No,Yes,Yes,No
4,8.0,0,0,0.95,0,No,No,Yes,Yes,No
224,8.0,66,0,0.99,0,No,No,No,Yes,No
13,9.0,0,0,0.86,0,No,No,No,Yes,No
13,12.0,6,0,0.75,0,No,No,No,Yes,No
40,4.0,10,0,0.73,0,No,No,No,Yes,No
292,2.0,125,0,0.78,0,No,No,No,Yes,No
15,9.0,0,0,0.85,0,No,No,No,Yes,No
8,8.0,0,0,0.99,0,No,No,No,Yes,No
1,12.0,0,0,0.57,0,No,No,No,Yes,No
1061,8.0,12,0,0.77,0,No,No,No,Yes,No
10,2.0,0,0,0.68,0,No,No,No,Yes,No
130,8.0,7,0,0.62,0,No,No,Yes,Yes,No
34,2.0,0,0,0.87,0,Yes,No,No,Yes,No
124,8.0,8,0,0.62,0,Yes,No,No,Yes,No
0,2.0,5,0,0.15,0,No,No,No,Yes,No
29,2.0,0,0,1.0,0,No,No,No,Yes,No
109,2.0,19,0,0.93,3,No,No,No,Yes,No
100,12.0,27,0,0.98,0,No,No,No,Yes,No
1,8.0,2,0,1.0,0,No,No,No,Yes,No
38,2.0,2,0,0.99,0,Yes,No,No,Yes,No
13145,2.0,1681,0,0.97,0,No,No,No,Yes,No
2,2.0,14,0,0.05,0,No,No,No,Yes,No
3,12.0,0,0,0.57,0,No,No,No,Yes,No
284,9.0,1,0,0.96,0,No,No,No,Yes,No
12,2.0,0,0,0.91,0,Yes,No,No,Yes,No
5,2.0,0,0,1.0,0,No,No,No,Yes,No
0,2.0,0,0,0.0,0,Yes,No,Yes,Yes,No
11,2.0,0,0,0.78,0,No,No,Yes,Yes,No
324,2.0,1,0,-99.0,0,No,No,No,Yes,No
0,10.0,0,0,0.71,0,No,No,No,Yes,No
0,4.0,0,0,0.73,0,No,No,No,Yes,No
2,8.0,0,0,0.5,0,No,No,No,Yes,No
11,2.0,6,0,0.91,0,No,No,No,Yes,No
110,8.0,2,0,0.41,0,No,No,No,Yes,No
12,2.0,2,0,0.91,0,No,No,No,Yes,No
189,52.0,3,0,0.93,0,Yes,No,No,Yes,No
1800,2.0,9,0,0.66,0,No,No,No,Yes,No
2,2.0,0,0,0.93,0,Yes,No,No,Yes,No
31,8.0,2,0,0.49,0,No,No,No,Yes,No
10,8.0,7,0,0.99,0,No,No,Yes,Yes,No
6,4.0,0,0,0.73,0,No,No,No,Yes,No
1,8.0,0,0,1.0,0,No,No,No,Yes,No
9,4.0,0,0,0.62,0,No,No,No,Yes,No
5,8.0,0,0,0.7,0,No,No,No,Yes,No
6,12.0,0,0,0.73,0,No,No,No,Yes,No
10,2.0,0,0,0.87,0,No,No,Yes,Yes,No
14,2.0,0,0,0.91,0,Yes,No,No,Yes,No
12,2.0,24,0,0.96,0,No,No,No,Yes,No
9,2.0,6,0,0.92,0,No,No,No,Yes,No
1,9.0,0,0,0.68,0,No,No,No,Yes,No
65,12.0,24,0,0.89,0,No,No,No,Yes,No
5,9.0,0,0,0.85,0,No,No,No,Yes,No
0,2.0,0,0,1.0,0,Yes,No,No,Yes,No
0,8.0,0,0,0.89,0,No,No,Yes,No,Yes
4930,52.0,4,0,0.95,0,Yes,No,No,No,No
497,8.0,11,0,0.95,0,No,No,No,Yes,No
134,12.0,0,0,0.63,0,No,No,No,Yes,No
380,8.0,18,0,0.99,0,No,No,No,Yes,No
8,9.0,2,0,0.96,0,No,No,No,Yes,No
7,8.0,4,0,0.95,0,No,No,No,Yes,No
346,2.0,108,0,0.7,0,No,No,No,Yes,No
72,4.0,9,0,0.23,0,Yes,No,No,Yes,No
9,4.0,0,0,0.73,0,No,No,No,Yes,No
0,8.0,0,0,0.95,0,Yes,No,No,Yes,No
111,8.0,10,0,0.88,0,No,No,No,Yes,No
10,,1,0,-99.0,0,No,No,No,No,No
0,8.0,0,0,0.77,0,No,No,No,Yes,No
0,9.0,0,1,0.7,0,No,No,No,Yes,No
18,10.0,0,0,0.89,0,No,No,No,Yes,No
8146,4.0,1170,0,0.73,0,No,No,No,Yes,No
60,8.0,5,0,0.99,0,No,No,No,Yes,No
510,2.0,195,0,1.0,0,No,No,No,Yes,No
-9,8.0,3,0,1.0,0,No,No,No,Yes,No
19,,0,0,-99.0,0,Yes,No,No,Yes,No
41,,2,0,-99.0,0,Yes,No,No,Yes,No
447,8.0,34,0,1.0,0,No,No,No,Yes,No
0,,0,0,-99.0,0,No,No,No,Yes,No
2,2.0,9,0,0.82,0,No,No,Yes,Yes,No
5000,8.0,0,0,0.68,0,No,No,No,Yes,No
14,2.0,15,0,0.33,0,No,No,No,Yes,No
5,9.0,0,0,0.7,0,Yes,No,No,Yes,No
62,3.0,0,0,-99.0,0,No,No,No,Yes,No
121,16.0,2,0,0.96,0,No,No,No,Yes,No
111,8.0,46,0,0.95,0,No,No,No,Yes,No
3,8.0,0,0,0.79,0,Yes,No,No,Yes,No
1001,9.0,7,0,0.69,0,No,No,No,Yes,No
6,2.0,1,0,0.96,0,No,No,No,Yes,No
20,2.0,0,0,0.89,0,Yes,No,No,Yes,No
64,8.0,0,0,0.85,0,No,No,No,Yes,No
8,4.0,10,0,0.7,0,Yes,No,No,Yes,No
28,4.0,0,0,0.86,0,No,No,No,Yes,No
2,12.0,0,0,0.63,0,No,No,No,Yes,No
667,4.0,24,0,0.73,0,No,No,No,Yes,No
62,8.0,0,0,1.0,0,Yes,No,No,Yes,No
40,12.0,0,0,0.48,0,Yes,No,No,Yes,No
1772,0.0,0,0,0.0,0,No,No,No,Yes,No
27,2.0,7,0,0.98,0,No,No,No,Yes,No
6,2.0,0,0,0.27,0,Yes,No,No,Yes,No
1,13.0,0,0,0.82,0,Yes,No,No,Yes,No
3,9.0,0,0,0.99,0,No,No,No,Yes,No
4,2.0,0,0,0.98,0,No,No,No,Yes,No
6,8.0,0,0,0.3,0,No,No,No,Yes,No
3,2.0,0,0,0.84,0,Yes,No,Yes,Yes,No
4,8.0,0,0,0.87,0,No,No,No,Yes,No
408,8.0,28,0,0.7,0,No,No,No,Yes,No
2,4.0,0,0,0.68,0,Yes,No,No,Yes,No
6,8.0,1,0,0.38,0,No,No,No,Yes,No
2,8.0,0,0,0.73,0,No,No,No,Yes,No
5,2.0,0,0,0.97,0,Yes,No,No,Yes,No
1,8.0,0,0,0.97,0,No,No,No,Yes,No
6,9.0,0,0,0.85,0,No,No,No,Yes,No
0,8.0,0,6,0.85,0,No,No,No,Yes,No
53,8.0,3,0,0.99,0,No,No,No,Yes,No
29,8.0,6,0,0.35,0,No,No,No,Yes,No
0,8.0,0,0,0.1,0,Yes,No,No,Yes,No
25,3.0,7,0,0.41,0,No,No,Yes,Yes,No
17,8.0,0,0,0.63,0,No,No,No,Yes,No
4,8.0,0,0,0.1,0,No,No,Yes,Yes,No
9,4.0,1,0,0.89,0,No,No,No,Yes,No
4,8.0,6,1,0.13,3,No,No,Yes,Yes,No
1,,0,0,-99.0,0,Yes,No,No,Yes,No
108,9.0,13,0,0.68,0,No,No,No,Yes,No
2,8.0,0,0,0.82,0,No,No,No,Yes,No
734,12.0,0,0,0.0,0,No,No,Yes,Yes,No
26,4.0,7,0,0.73,0,No,No,No,Yes,No
53,52.0,0,0,0.5,0,Yes,No,No,No,No
25,2.0,10,0,0.58,0,No,No,Yes,Yes,No
190,8.0,5,0,0.82,0,No,No,No,Yes,No
1,8.0,1,0,0.98,0,No,No,No,Yes,No
599,12.0,3641,0,0.0,0,No,No,No,Yes,No
3,8.0,0,0,0.82,0,No,No,No,Yes,No
0,,0,0,-99.0,0,No,No,No,Yes,No
5,9.0,0,0,0.68,0,No,No,No,Yes,No
0,8.0,0,0,-99.0,0,No,No,No,Yes,No
4,8.0,9,0,0.82,0,No,No,No,Yes,No
0,8.0,0,0,0.84,0,Yes,No,No,Yes,No
7,2.0,0,0,1.0,0,Yes,No,No,Yes,No
14,9.0,6,0,0.98,0,No,No,No,Yes,No
178,12.0,0,0,0.94,0,No,No,No,Yes,No
7,8.0,1,0,0.66,0,No,No,No,Yes,No
4,12.0,0,0,0.57,0,No,No,No,Yes,No
11,8.0,3,0,0.84,0,No,No,No,Yes,No
207,4.0,0,0,0.73,0,No,No,No,Yes,No
5,8.0,0,0,0.51,0,No,No,Yes,Yes,No
2,12.0,0,0,0.57,0,No,No,No,Yes,No
4975,2.0,0,0,0.59,0,No,No,No,Yes,No
75,,1,0,-99.0,0,Yes,No,No,Yes,No
16,8.0,5,0,0.95,0,No,No,Yes,Yes,No
0,,0,0,-99.0,0,No,No,No,Yes,No
0,2.0,0,10,0.8,0,Yes,No,Yes,Yes,No
104,2.0,1,0,0.99,0,No,No,No,Yes,No
12,2.0,0,0,0.78,0,Yes,No,No,Yes,No
3,9.0,0,0,0.68,0,No,No,No,Yes,No
3,12.0,0,0,0.63,0,No,No,Yes,Yes,No
6,9.0,0,0,0.7,0,No,No,Yes,Yes,No
4,2.0,0,0,0.18,0,Yes,No,No,Yes,No
27,8.0,3,0,0.76,0,No,No,No,Yes,No
70,,0,0,-99.0,0,Yes,No,No,Yes,No
12,13.0,0,0,0.8,0,No,No,No,Yes,No
0,5.0,0,0,0.0,0,Yes,No,No,Yes,No
21,2.0,0,0,0.85,0,No,No,No,Yes,No
33,4.0,4,0,0.98,0,Yes,No,No,No,No
24,2.0,5,0,0.95,0,No,No,No,Yes,No
3,8.0,0,0,0.96,0,No,No,No,Yes,No
10,8.0,0,0,0.5,0,No,No,No,Yes,No
0,8.0,0,0,0.77,0,No,No,Yes,Yes,No
182,8.0,7,0,0.95,0,No,No,No,Yes,No
2,8.0,0,0,0.62,0,Yes,No,No,Yes,No
13,2.0,0,0,0.94,0,No,No,No,Yes,No
156,2.0,3,0,1.0,0,No,No,Yes,Yes,No
3,4.0,0,0,0.54,0,No,No,No,Yes,No
5,4.0,0,0,0.43,0,Yes,No,No,Yes,No
6,2.0,3,0,0.99,0,No,No,No,Yes,No
11,9.0,0,0,0.86,0,No,No,No,Yes,No
13,8.0,1,0,0.75,0,No,No,No,Yes,No
4,,0,0,-99.0,0,Yes,No,No,Yes,No
38,2.0,7,0,0.93,0,No,No,No,Yes,No
3,8.0,0,0,0.5,0,No,No,No,Yes,No
298,2.0,0,0,0.99,0,No,No,No,Yes,No
49,8.0,0,0,0.79,0,No,No,No,Yes,No
6,8.0,1,0,0.98,0,No,No,No,Yes,No
1,3.0,0,0,0.98,0,No,No,No,Yes,No
9,8.0,0,0,0.9,0,No,No,No,Yes,No
10,12.0,0,0,0.48,0,Yes,No,No,Yes,No
0,9.0,0,0,0.7,0,No,No,Yes,Yes,No
452,2.0,117,0,1.0,0,No,No,No,Yes,No
26,8.0,3,0,0.7,0,No,No,No,Yes,No
20,2.0,0,0,0.88,0,Yes,No,No,Yes,No
59,,0,0,-99.0,0,Yes,No,No,Yes,No
0,12.0,5,0,0.78,0,No,No,No,Yes,No
1833,2.0,0,0,1.0,0,No,No,No,Yes,No
20,12.0,0,0,0.58,0,Yes,No,No,Yes,No
649,8.0,86,0,0.96,0,No,No,No,Yes,No
26,8.0,0,0,0.91,0,No,No,No,Yes,No
8,12.0,1,0,1.0,0,No,No,No,Yes,No
0,2.0,0,0,0.46,0,Yes,No,Yes,Yes,No
2864,13.0,0,0,1.0,0,No,No,No,Yes,No
1,2.0,3,0,0.33,0,No,No,No,Yes,No
2,12.0,0,0,0.63,0,No,No,No,Yes,No
4,8.0,0,0,1.0,0,No,No,No,Yes,No
16,4.0,0,0,0.73,0,No,No,No,Yes,No
3,9.0,0,0,0.69,0,No,No,Yes,Yes,No
2,12.0,0,0,0.73,0,No,No,No,Yes,No
5,12.0,0,0,0.77,0,No,No,No,Yes,No
8,8.0,0,0,0.82,0,No,No,No,Yes,No
12,10.0,0,0,0.89,0,No,No,No,Yes,No
10,8.0,1,0,0.88,0,No,No,No,Yes,No
4,12.0,0,0,0.75,0,No,No,No,Yes,No
6,4.0,0,0,0.22,0,Yes,No,No,Yes,No
12,8.0,0,0,0.06,0,No,No,No,Yes,No
63,3.0,44,0,1.0,1,No,No,No,Yes,No
8,2.0,0,0,0.85,0,No,No,No,Yes,No
933,52.0,3,0,-99.0,0,Yes,No,No,Yes,No
2,8.0,1,0,0.99,0,No,No,No,Yes,No
57,8.0,10,0,0.73,0,No,No,No,Yes,No
296,12.0,166,0,0.57,0,No,No,No,Yes,No
117,2.0,59,0,0.93,0,No,No,No,Yes,No
278,2.0,24,0,0.93,0,No,No,No,Yes,No
13,12.0,0,0,0.48,0,Yes,No,No,Yes,No
3,2.0,0,0,0.18,0,Yes,No,No,Yes,No
6,4.0,0,0,0.73,0,No,No,No,Yes,No
48,4.0,9,0,0.73,0,No,No,No,Yes,No
0,2.0,0,0,0.94,0,Yes,No,Yes,Yes,No
4,8.0,0,0,0.74,0,No,No,No,Yes,No
57,,0,0,-99.0,0,Yes,No,No,Yes,No
582,8.0,266,0,0.9,0,No,No,No,Yes,No
12979,8.0,6037,0,0.83,0,No,No,No,Yes,No
24,8.0,0,0,0.84,0,Yes,No,No,No,No
285,2.0,149,0,1.0,0,No,No,No,Yes,No
26,8.0,3,0,0.82,0,No,No,No,Yes,No
222,2.0,131,0,0.98,0,No,No,No,Yes,No
4,8.0,2,0,0.98,0,No,No,No,Yes,No
169,8.0,29,0,1.0,0,No,No,No,Yes,No
5,4.0,2,0,0.73,0,No,No,No,Yes,No
0,8.0,0,0,0.66,0,Yes,No,No,No,No
13,2.0,0,0,0.85,0,No,No,No,Yes,No
13,8.0,0,0,0.58,0,No,No,No,Yes,No
9,2.0,7,0,1.0,0,No,No,No,Yes,No
126,8.0,23,0,0.7,0,No,No,Yes,Yes,No
67,9.0,21,0,0.9,0,No,No,No,Yes,No
0,8.0,1,1,0.85,0,No,No,Yes,Yes,No
7,12.0,0,0,0.98,0,No,No,No,Yes,No
95,8.0,98,0,0.98,0,No,No,No,Yes,No
23,8.0,0,0,0.99,0,No,No,No,Yes,No
43,12.0,13,0,0.92,0,No,No,No,Yes,No
124,2.0,41,0,0.88,0,No,No,No,Yes,No
446,8.0,145,0,0.97,0,No,No,No,Yes,No
38,9.0,0,0,0.86,0,No,No,No,Yes,No
0,8.0,0,0,1.0,0,No,No,No,Yes,No
185,4.0,67,0,0.93,0,No,No,No,Yes,No
11,4.0,0,0,0.73,0,No,No,No,Yes,No
15,2.0,1,0,0.99,0,Yes,No,No,Yes,No
303,8.0,40,0,0.93,0,No,No,No,Yes,No
38,52.0,0,0,0.81,0,Yes,No,Yes,No,No
1470,,15,0,-99.0,0,Yes,No,No,Yes,No
79,8.0,10,0,0.98,0,Yes,No,Yes,Yes,No
295,8.0,9,0,0.32,0,Yes,No,No,No,No
79,9.0,0,0,0.85,0,Yes,No,No,No,No
35,16.0,30,0,0.9,0,No,No,No,Yes,No
2,8.0,0,0,0.87,0,No,No,No,Yes,No
24,8.0,2,0,0.9,0,No,No,No,Yes,No
4,52.0,0,0,0.87,0,Yes,No,No,Yes,No
15,4.0,0,0,0.73,0,No,No,No,Yes,No
1368,12.0,197,0,0.94,0,No,No,No,Yes,No
2,8.0,0,0,0.98,0,No,No,Yes,Yes,No
1,9.0,0,0,0.7,0,No,No,No,Yes,No
10,8.0,13,0,0.85,0,No,No,No,Yes,No
10,8.0,0,0,1.0,0,No,No,No,Yes,No
27,12.0,0,0,0.57,0,No,No,No,Yes,No
32,2.0,0,0,0.89,0,No,No,No,Yes,No
3475,8.0,20,0,0.59,0,No,No,No,Yes,No
2,16.0,0,0,0.38,0,No,No,No,Yes,No
315,9.0,29,0,0.99,0,No,No,No,Yes,No
2,16.0,0,0,0.31,0,No,No,No,Yes,No
3,8.0,3,0,0.93,0,No,No,No,Yes,No
588,4.0,498,0,0.99,0,No,No,No,Yes,No
0,2.0,0,0,1.0,0,No,No,No,Yes,No
18,8.0,0,0,0.93,0,No,No,No,Yes,No
2,4.0,0,0,0.77,0,No,No,No,Yes,No
6,8.0,0,0,0.93,0,No,No,No,Yes,No
19,4.0,3,0,0.73,0,No,No,No,Yes,No
17,8.0,21,0,0.71,0,No,No,No,Yes,No
12,12.0,2,0,0.73,0,No,No,No,Yes,No
404,12.0,104,0,0.89,0,No,No,No,Yes,No
21,13.0,0,0,0.92,0,No,No,No,Yes,No
4,4.0,0,0,0.68,0,Yes,No,No,Yes,No
7,2.0,4,0,0.0,0,Yes,No,No,Yes,No
77,8.0,9,0,0.66,0,No,No,No,Yes,No
0,8.0,9,0,0.77,0,No,No,No,Yes,No
9,4.0,0,0,0.73,0,No,No,No,Yes,No
4,2.0,0,0,0.99,0,Yes,No,No,Yes,No
103,4.0,5,0,0.73,0,No,No,No,Yes,No
17,9.0,0,0,0.68,0,No,No,No,Yes,No
12,2.0,8,0,0.85,0,No,No,No,Yes,No
1,2.0,1,0,0.75,0,No,No,No,Yes,No
-8,8.0,62,0,0.0,9,No,No,No,Yes,No
3,8.0,2,0,0.85,0,No,No,No,Yes,No
5,,0,0,-99.0,0,Yes,No,Yes,No,No
5,4.0,0,0,0.73,0,No,No,No,Yes,No
5,9.0,0,0,0.99,0,No,No,No,Yes,No
14,2.0,0,0,0.17,0,No,No,No,Yes,No
15,2.0,0,0,0.78,0,Yes,No,No,Yes,No
2,8.0,1,0,0.82,0,No,No,No,Yes,No
26,4.0,0,0,0.73,0,Yes,No,No,Yes,No
33,2.0,2,0,0.97,0,No,No,No,Yes,No
0,2.0,0,0,0.61,0,No,No,No,Yes,No
98,2.0,0,0,0.97,0,Yes,No,No,Yes,No
50,4.0,9,0,0.73,0,No,No,Yes,Yes,No
30,2.0,0,0,0.99,0,No,No,No,No,No
380,8.0,4,0,0.98,0,No,No,No,Yes,No
